,상호명,지점명,시도명,시군구명,도로명주소
11127,스타벅스,천안신부동더샵점,충청남도,천안시 동남구,충청남도 천안시 동남구 만남로 9
11150,스타벅스,천안성정DT,충청남도,천안시 서북구,충청남도 천안시 서북구 동서대로 154
14302,스타벅스,천안청당점,충청남도,천안시 동남구,충청남도 천안시 동남구 청수14로 102
15500,스타벅스,천안아이씨디티점,충청남도,천안시 동남구,충청남도 천안시 동남구 신부15길 3
22286,스타벅스,천안서북이마트점,충청남도,천안시 서북구,충청남도 천안시 서북구 삼성대로 20
22580,스타벅스,충남보령DT점,충청남도,보령시,충청남도 보령시 대해로 101
23111,스타벅스,당진시곡DT점,충청남도,당진시,충청남도 당진시 서해로 6281
23517,스타벅스,아산방축DT점,충청남도,아산시,충청남도 아산시 온천대로 1392
23620,스타벅스,천안백석점,충청남도,천안시 서북구,충청남도 천안시 서북구 백석로 85-4
24056,스타벅스,천안두정역DT점,충청남도,천안시 서북구,충청남도 천안시 서북구 두정로 264
24125,스타벅스,천안불당DT점,충청남도,천안시 서북구,충청남도 천안시 서북구 불당34길 4
24523,스타벅스,천안두정점,충청남도,천안시 서북구,충청남도 천안시 서북구 부성4길 3
27210,스타벅스,아산배방점,충청남도,아산시,충청남도 아산시 배방읍 배방로 22
49542,스타벅스,서산예천DT점,충청남도,서산시,충청남도 서산시 나무장1길 22
50506,스타벅스,,충청남도,아산시,충청남도 아산시 신창면 순천향로 16-12
51438,스타벅스,천안불당점,충청남도,천안시 서북구,충청남도 천안시 서북구 불당4로 91
53668,스타벅스,천안안서점,충청남도,천안시 동남구,충청남도 천안시 동남구 안서3길 3
58203,스타벅스,천안시청점,충청남도,천안시 서북구,충청남도 천안시 서북구 불당22대로 67
59192,스타벅스,,충청남도,서천군,충청남도 서천군 한산면 한마로 55
63562,스타벅스,아산용화점,충청남도,아산시,충청남도 아산시 어의정로 117
65890,스타벅스천안쌍용역점,천안쌍용역점,충청남도,천안시 서북구,충청남도 천안시 서북구 충무로 133
67815,스타벅스,논산중앙점,충청남도,논산시,충청남도 논산시 중앙로398번길 13-10
68244,스타벅스,천안신불당점,충청남도,천안시 서북구,충청남도 천안시 서북구 불당33길 24
68595,스타벅스,아산탕정점,충청남도,아산시,충청남도 아산시 탕정면 탕정면로 10
68705,스타벅스,,충청남도,당진시,충청남도 당진시 면천면 면천서문1길 75-1
70515,스타벅스,,충청남도,예산군,충청남도 예산군 덕산면 읍내길 15
70695,스타벅스천안터미널점,천안터미널점,충청남도,천안시 동남구,충청남도 천안시 동남구 만남로 43
71797,스타벅스,당진문예의전당점,충청남도,당진시,충청남도 당진시 시청1로 78
73063,스타벅스,공주동학사DT점,충청남도,공주시,충청남도 공주시 반포면 동학사1로 114
74713,스타벅스,,충청남도,아산시,충청남도 아산시 인주면 현대로 1110
75021,스타벅스,,충청남도,서산시,충청남도 서산시 대산읍 구진로 50-1
77215,스타벅스,,충청남도,서산시,충청남도 서산시 운산면 오리안2길 1
82174,스타벅스,천안서부대로DT점,충청남도,천안시 서북구,충청남도 천안시 서북구 서부대로 405
84063,스타벅스,,충청남도,청양군,충청남도 청양군 청양읍 중앙로 116-1
97704,스타벅스계룡대로DT점,계룡대로DT점,충청남도,계룡시,충청남도 계룡시 엄사면 번영로 6
98356,스타벅스,서산호수점,충청남도,서산시,충청남도 서산시 호수공원2로 33
106592,스타벅스,아산터미널점,충청남도,아산시,충청남도 아산시 번영로 232
108664,스타벅스,논산내동DT점,충청남도,논산시,충청남도 논산시 시민로 165
111124,스타벅스,,충청남도,서천군,충청남도 서천군 장항읍 장서로24번길 5
1362,스타벅스청주성화점,청주성화점,충청북도,청주시 서원구,충청북도 청주시 서원구 복대로 5
3690,스타벅스,청주강서점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 강서로 121
11586,스타벅스오창호수공원점,오창호수공원점,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 중심상업1로 20
12244,스타벅스청주지웰시티점,청주지웰시티점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 대농로 17
12753,스타벅스청주서문점,청주서문점,충청북도,청주시 상당구,충청북도 청주시 상당구 무심동로392번길 20
14706,스타벅스,오창과학단지점,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 과학산업2로 385
16054,스타벅스,충주호암DT점,충청북도,충주시,충청북도 충주시 중원대로 3245
17026,스타벅스,충북증평점,충청북도,증평군,충청북도 증평군 증평읍 광장로 40
17052,스타벅스,충북혁신도시점,충청북도,음성군,충청북도 음성군 맹동면 원중로 1406
17270,스타벅스,청주비하DT점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 2순환로 1078
17272,스타벅스,청주이마트점,충청북도,청주시 서원구,충청북도 청주시 서원구 청남로 1853
18704,스타벅스,,충청북도,보은군,충청북도 보은군 보은읍 보은로 116-3
20616,스타벅스,청주용암DT점,충청북도,청주시 상당구,충청북도 청주시 상당구 1순환로 1243
30821,스타벅스현대충청점,현대충청점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 직지대로 308
37495,스타벅스,,충청북도,청주시 상당구,충청북도 청주시 상당구 성안로 37
38910,스타벅스,충주터미널점,충청북도,충주시,충청북도 충주시 봉계13길 2
41500,스타벅스,청주용담DT점,충청북도,청주시 상당구,충청북도 청주시 상당구 산성로 129
48169,스타벅스청주봉명DT점,청주봉명DT점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 1순환로 514
52633,스타벅스,청주터미널점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 풍산로 15
53770,스타벅스청주지웰씨티,,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 대농로 17
54609,스타벅스,청주사직DT점,충청북도,청주시 서원구,충청북도 청주시 서원구 사직대로 302
58111,스타벅스현대충청,,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 직지대로 308
62108,스타벅스,충주시청DT점,충청북도,충주시,충청북도 충주시 국원대로 208
65809,스타벅스,제천DT점,충청북도,제천시,충청북도 제천시 의림대로 181
72684,스타벅스,충북대점,충청북도,청주시 서원구,충청북도 청주시 서원구 내수동로 113
73841,스타벅스,청주율량DT점,충청북도,청주시 청원구,충청북도 청주시 청원구 충청대로107번길 8
79073,스타벅스,충주연수점,충청북도,충주시,충청북도 충주시 계명대로 227
79357,스타벅스,충주성서점,충청북도,충주시,충청북도 충주시 예성로 151
84354,스타벅스,,충청북도,음성군,충청북도 음성군 원남면 보천로 65
